2025-04-19 19:54:01,808 - INFO - Đang sử dụng thiết bị: cuda
2025-04-19 19:54:07,556 - INFO - Đang xử lý thư mục chính: Keyframes_L05
2025-04-19 19:54:07,606 - INFO - Thư mục L11_V006 đã xử lý, bỏ qua.
2025-04-19 19:54:07,606 - INFO - Thư mục L11_V004 đã xử lý, bỏ qua.
2025-04-19 19:54:07,606 - INFO - Thư mục L11_V013 đã xử lý, bỏ qua.
2025-04-19 19:54:07,606 - INFO - Thư mục L11_V018 đã xử lý, bỏ qua.
2025-04-19 19:54:07,606 - INFO - Thư mục L11_V029 đã xử lý, bỏ qua.
2025-04-19 19:54:07,606 - INFO - Thư mục L11_V026 đã xử lý, bỏ qua.
2025-04-19 19:54:07,606 - INFO - Thư mục L11_V010 đã xử lý, bỏ qua.
2025-04-19 19:54:07,606 - INFO - Thư mục L11_V002 đã xử lý, bỏ qua.
2025-04-19 19:54:07,606 - INFO - Thư mục L11_V014 đã xử lý, bỏ qua.
2025-04-19 19:54:07,606 - INFO - Thư mục L11_V003 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V017 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V016 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V020 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V011 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V022 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V001 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V008 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V030 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V021 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V007 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V028 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V015 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V023 đã xử lý, bỏ qua.
2025-04-19 19:54:07,607 - INFO - Thư mục L11_V005 đã xử lý, bỏ qua.
2025-04-19 19:54:07,608 - INFO - Đang xử lý thư mục chính: Keyframes_L03
2025-04-19 19:54:07,608 - INFO - Thư mục L03_V001 đã xử lý, bỏ qua.
2025-04-19 19:54:07,608 - INFO - Thư mục L03_V024 đã xử lý, bỏ qua.
2025-04-19 19:54:07,608 - INFO - Thư mục L03_V021 đã xử lý, bỏ qua.
2025-04-19 19:54:07,608 - INFO - Thư mục L03_V012 đã xử lý, bỏ qua.
2025-04-19 19:54:07,608 - INFO - Thư mục L03_V006 đã xử lý, bỏ qua.
2025-04-19 19:54:07,608 - INFO - Thư mục L03_V028 đã xử lý, bỏ qua.
2025-04-19 19:54:07,608 - INFO - Thư mục L03_V023 đã xử lý, bỏ qua.
2025-04-19 19:54:07,608 - INFO - Thư mục L03_V026 đã xử lý, bỏ qua.
2025-04-19 19:54:07,608 - INFO - Thư mục L03_V010 đã xử lý, bỏ qua.
2025-04-19 19:54:07,608 - INFO - Thư mục L03_V017 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V030 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V004 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V025 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V018 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V013 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V027 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V019 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V008 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V016 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V014 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V002 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V020 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V003 đã xử lý, bỏ qua.
2025-04-19 19:54:07,609 - INFO - Thư mục L03_V005 đã xử lý, bỏ qua.
2025-04-19 19:54:07,610 - INFO - Thư mục L03_V015 đã xử lý, bỏ qua.
2025-04-19 19:54:07,610 - INFO - Thư mục L03_V011 đã xử lý, bỏ qua.
2025-04-19 19:54:07,610 - INFO - Thư mục L03_V009 đã xử lý, bỏ qua.
2025-04-19 19:54:07,610 - INFO - Thư mục L03_V007 đã xử lý, bỏ qua.
2025-04-19 19:54:07,610 - INFO - Thư mục L03_V029 đã xử lý, bỏ qua.
2025-04-19 19:54:07,610 - INFO - Thư mục L03_V022 đã xử lý, bỏ qua.
2025-04-19 19:54:07,610 - INFO - Đang xử lý thư mục chính: Keyframes_L18
2025-04-19 19:54:07,610 - INFO - Thư mục L18_V015 đã xử lý, bỏ qua.
2025-04-19 19:54:07,610 - INFO - Thư mục L18_V001 đã xử lý, bỏ qua.
2025-04-19 19:54:07,610 - INFO - Thư mục L18_V006 đã xử lý, bỏ qua.
2025-04-19 19:54:07,610 - INFO - Thư mục L18_V020 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V014 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V013 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V019 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V009 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V027 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V029 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V028 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V004 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V016 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V005 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V011 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V025 đã xử lý, bỏ qua.
2025-04-19 19:54:07,611 - INFO - Thư mục L18_V021 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Thư mục L18_V010 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Thư mục L18_V017 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Thư mục L18_V023 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Thư mục L18_V026 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Thư mục L18_V003 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Thư mục L18_V018 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Thư mục L18_V012 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Thư mục L18_V002 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Thư mục L18_V007 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Thư mục L18_V024 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Thư mục L18_V008 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Thư mục L18_V022 đã xử lý, bỏ qua.
2025-04-19 19:54:07,612 - INFO - Đang xử lý thư mục chính: Keyframes_L14
2025-04-19 19:54:07,613 - INFO - Thư mục L14_V009 đã xử lý, bỏ qua.
2025-04-19 19:54:07,613 - INFO - Thư mục L14_V022 đã xử lý, bỏ qua.
2025-04-19 19:54:07,613 - INFO - Thư mục L14_V014 đã xử lý, bỏ qua.
2025-04-19 19:54:07,613 - INFO - Thư mục L14_V025 đã xử lý, bỏ qua.
2025-04-19 19:54:07,613 - INFO - Thư mục L14_V005 đã xử lý, bỏ qua.
2025-04-19 19:54:07,613 - INFO - Thư mục L14_V011 đã xử lý, bỏ qua.
2025-04-19 19:54:07,613 - INFO - Thư mục L14_V021 đã xử lý, bỏ qua.
2025-04-19 19:54:07,613 - INFO - Thư mục L14_V015 đã xử lý, bỏ qua.
2025-04-19 19:54:07,613 - INFO - Thư mục L14_V007 đã xử lý, bỏ qua.
2025-04-19 19:54:07,613 - INFO - Thư mục L14_V026 đã xử lý, bỏ qua.
2025-04-19 19:54:07,613 - INFO - Thư mục L14_V024 đã xử lý, bỏ qua.
2025-04-19 19:54:07,613 - INFO - Thư mục L14_V004 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V003 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V020 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V016 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V006 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V028 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V012 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V018 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V019 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V017 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V027 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V023 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V002 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V013 đã xử lý, bỏ qua.
2025-04-19 19:54:07,614 - INFO - Thư mục L14_V008 đã xử lý, bỏ qua.
2025-04-19 19:54:07,615 - INFO - Thư mục L14_V001 đã xử lý, bỏ qua.
2025-04-19 19:54:07,615 - INFO - Đang xử lý thư mục chính: Keyframes_L15
2025-04-19 19:54:07,615 - INFO - Thư mục L15_V008 đã xử lý, bỏ qua.
2025-04-19 19:54:07,615 - INFO - Thư mục L15_V013 đã xử lý, bỏ qua.
2025-04-19 19:54:07,615 - INFO - Thư mục L15_V003 đã xử lý, bỏ qua.
2025-04-19 19:54:07,615 - INFO - Thư mục L15_V017 đã xử lý, bỏ qua.
2025-04-19 19:54:07,615 - INFO - Thư mục L15_V022 đã xử lý, bỏ qua.
2025-04-19 19:54:07,615 - INFO - Thư mục L15_V030 đã xử lý, bỏ qua.
2025-04-19 19:54:07,615 - INFO - Thư mục L15_V021 đã xử lý, bỏ qua.
2025-04-19 19:54:07,615 - INFO - Thư mục L15_V001 đã xử lý, bỏ qua.
2025-04-19 19:54:07,615 - INFO - Thư mục L15_V014 đã xử lý, bỏ qua.
2025-04-19 19:54:07,615 - INFO - Thư mục L15_V027 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V025 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V004 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V031 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V029 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V011 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V009 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V002 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V006 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V026 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V019 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V028 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V020 đã xử lý, bỏ qua.
2025-04-19 19:54:07,616 - INFO - Thư mục L15_V024 đã xử lý, bỏ qua.
2025-04-19 19:54:07,617 - INFO - Thư mục L15_V012 đã xử lý, bỏ qua.
2025-04-19 19:54:07,617 - INFO - Thư mục L15_V015 đã xử lý, bỏ qua.
2025-04-19 19:54:07,617 - INFO - Thư mục L15_V016 đã xử lý, bỏ qua.
2025-04-19 19:54:07,617 - INFO - Thư mục L15_V010 đã xử lý, bỏ qua.
2025-04-19 19:54:07,617 - INFO - Thư mục L15_V007 đã xử lý, bỏ qua.
2025-04-19 19:54:07,617 - INFO - Thư mục L15_V018 đã xử lý, bỏ qua.
2025-04-19 19:54:07,617 - INFO - Thư mục L15_V005 đã xử lý, bỏ qua.
2025-04-19 19:54:07,617 - INFO - Thư mục L15_V023 đã xử lý, bỏ qua.
2025-04-19 19:54:07,617 - INFO - Hoàn tất xử lý.
2025-04-19 19:54:24,824 - INFO - Đang sử dụng thiết bị: cuda
2025-04-19 19:54:24,824 - INFO - Checkpoint file '/home/phuocdai/Retrieval-System/data/checkpoint.json' không tồn tại hoặc rỗng, tạo mới.
2025-04-19 19:54:30,994 - INFO - Đang xử lý thư mục chính: Keyframes_L05
2025-04-19 19:54:30,994 - INFO - Đang xử lý thư mục con: L05_V031
2025-04-19 19:54:30,995 - INFO - Tìm thấy file CSV: /home/phuocdai/Retrieval-System/data/map-keyframes/L05_V031.csv
2025-04-19 19:54:31,007 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:54:33,111 - INFO - Batch xử lý xong.
2025-04-19 19:54:33,118 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:54:35,157 - INFO - Batch xử lý xong.
2025-04-19 19:54:35,165 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:54:37,326 - INFO - Batch xử lý xong.
2025-04-19 19:54:37,336 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:54:39,823 - INFO - Batch xử lý xong.
2025-04-19 19:54:39,834 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:54:42,165 - INFO - Batch xử lý xong.
2025-04-19 19:54:42,178 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:54:44,294 - INFO - Batch xử lý xong.
2025-04-19 19:54:44,308 - INFO - Xử lý batch với 27 ảnh...
2025-04-19 19:54:46,181 - INFO - Batch xử lý xong.
2025-04-19 19:54:46,182 - INFO - Đã xử lý 327/201246 points.
2025-04-19 19:54:46,182 - INFO - Đã lưu checkpoint
2025-04-19 19:54:46,182 - INFO - Đang xử lý thư mục con: L05_V021
2025-04-19 19:54:46,183 - INFO - Tìm thấy file CSV: /home/phuocdai/Retrieval-System/data/map-keyframes/L05_V021.csv
2025-04-19 19:54:46,192 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:54:48,338 - INFO - Batch xử lý xong.
2025-04-19 19:54:48,349 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:54:50,573 - INFO - Batch xử lý xong.
2025-04-19 19:54:50,590 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:54:52,757 - INFO - Batch xử lý xong.
2025-04-19 19:54:52,776 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:54:54,963 - INFO - Batch xử lý xong.
2025-04-19 19:54:54,982 - INFO - Xử lý batch với 14 ảnh...
2025-04-19 19:54:56,476 - INFO - Batch xử lý xong.
2025-04-19 19:54:56,479 - INFO - Đã xử lý 541/201246 points.
2025-04-19 19:54:56,479 - INFO - Đã lưu checkpoint
2025-04-19 19:54:56,480 - INFO - Đang xử lý thư mục con: L05_V006
2025-04-19 19:54:56,481 - INFO - Tìm thấy file CSV: /home/phuocdai/Retrieval-System/data/map-keyframes/L05_V006.csv
2025-04-19 19:54:56,490 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:54:58,557 - INFO - Batch xử lý xong.
2025-04-19 19:54:58,577 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:55:00,628 - INFO - Batch xử lý xong.
2025-04-19 19:55:00,635 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:55:03,168 - INFO - Batch xử lý xong.
2025-04-19 19:55:03,179 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:55:05,490 - INFO - Batch xử lý xong.
2025-04-19 19:55:05,497 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:55:07,969 - INFO - Batch xử lý xong.
2025-04-19 19:55:07,976 - INFO - Xử lý batch với 50 ảnh...
2025-04-19 19:55:09,807 - INFO - Dừng chương trình...
2025-04-19 19:55:09,823 - INFO - Đã xóa file JSON chưa hoàn thành: /home/phuocdai/Retrieval-System/data/keyframes_json_test/Keyframes_L05/L05_V006.json
2025-04-19 19:55:09,823 - INFO - Đã lưu checkpoint
